ID_Venda,ID_Cliente,ID_Produto,ID_Tempo,ID_Vendedor,Quantidade,Valor_Unitario,Desconto,Metodo_Pagamento,Status_Venda,Valor_Total,Receita_Liquida
328,37,42,1849,7,5,199.09,37.49,Paypal,Pendente,995.45,957.96
329,97,42,2803,19,6,579.91,45.09,Paypal,Pendente,3479.46,3434.37
330,94,25,864,18,1,489.24,36.11,Cartão de Crédito,Cancelada,489.24,453.13
331,30,14,2838,10,5,581.0,43.86,MBWay,Cancelada,2905.0,2861.14
332,43,35,616,5,6,908.33,44.29,MBWay,Concluída,5449.98,5405.69
333,32,32,1549,4,8,186.94,9.2,Cartão de Crédito,Cancelada,1495.52,1486.32
334,66,3,1468,4,9,87.58,46.12,Paypal,Cancelada,788.22,742.1
335,36,8,3110,12,2,265.35,2.8,MBWay,Cancelada,530.7,527.9
336,72,46,2803,9,7,251.83,17.59,MBWay,Concluída,1762.81,1745.22
337,92,23,1625,10,2,438.62,1.84,Dinheiro,Concluída,877.24,875.4
338,83,32,1428,14,3,581.79,7.4,Dinheiro,Cancelada,1745.37,1737.97
339,23,45,1388,14,6,627.94,38.66,Paypal,Cancelada,3767.64,3728.98
340,44,42,1374,20,3,67.02,14.81,Paypal,Concluída,201.06,186.25
341,55,18,2868,19,1,40.29,28.29,Paypal,Cancelada,40.29,12.0
342,10,50,1044,9,2,325.59,10.28,Cartão de Crédito,Concluída,651.18,640.9
343,22,44,2672,5,3,986.66,3.57,MBWay,Cancelada,2959.98,2956.41
344,29,37,2761,4,6,450.61,38.71,MBWay,Concluída,2703.66,2664.95
345,70,14,1656,4,9,886.0,46.84,MBWay,Concluída,7974.0,7927.16
346,67,9,1464,18,1,112.26,21.86,Cartão de Crédito,Concluída,112.26,90.4
347,9,29,3604,13,5,209.18,17.3,Paypal,Pendente,1045.9,1028.6
348,60,28,2946,17,8,467.34,6.13,Dinheiro,Concluída,3738.72,3732.59
349,74,1,337,15,4,515.4,6.61,Cartão de Crédito,Pendente,2061.6,2054.99
350,80,37,330,4,4,513.69,23.33,MBWay,Cancelada,2054.76,2031.43
351,28,48,3338,10,8,997.64,4.91,Cartão de Crédito,Cancelada,7981.12,7976.21
352,19,18,3303,2,7,400.82,24.89,MBWay,Cancelada,2805.74,2780.85
353,84,47,3254,18,8,725.66,12.18,MBWay,Pendente,5805.28,5793.1
354,65,20,2482,11,6,881.48,21.97,Cartão de Crédito,Concluída,5288.88,5266.91
355,38,50,2130,10,5,944.0,19.76,Cartão de Crédito,Concluída,4720.0,4700.24
356,47,36,2826,10,7,506.05,22.09,Cartão de Crédito,Cancelada,3542.35,3520.26
357,66,34,1601,9,6,489.38,13.28,MBWay,Concluída,2936.28,2923.0
358,85,13,2171,20,6,86.42,4.03,Paypal,Cancelada,518.52,514.49
359,86,26,546,18,6,756.74,6.69,Dinheiro,Concluída,4540.44,4533.75
360,62,36,3339,18,9,827.32,44.53,Paypal,Concluída,7445.88,7401.35
361,1,39,3658,15,2,624.68,33.84,Paypal,Concluída,1249.36,1215.52
362,26,43,624,7,1,965.49,26.49,Paypal,Concluída,965.49,939.0
363,88,36,3474,9,9,293.85,0.86,Dinheiro,Cancelada,2644.65,2643.79
364,35,41,871,7,6,352.89,4.16,MBWay,Concluída,2117.34,2113.18
365,21,30,234,13,5,973.16,21.96,MBWay,Cancelada,4865.8,4843.84
366,62,4,1384,11,4,455.32,20.91,MBWay,Pendente,1821.28,1800.37
367,100,16,3267,9,6,865.78,17.61,Dinheiro,Pendente,5194.68,5177.07
368,92,11,839,4,8,781.87,41.53,Dinheiro,Pendente,6254.96,6213.43
369,35,47,2523,3,3,957.37,36.26,Paypal,Pendente,2872.11,2835.85
370,69,18,2484,8,2,59.45,17.49,Cartão de Crédito,Cancelada,118.9,101.41
371,39,9,1059,17,5,149.94,29.67,Dinheiro,Concluída,749.7,720.03
372,18,10,1194,13,7,221.57,27.67,Cartão de Crédito,Cancelada,1550.99,1523.32
373,55,40,860,8,6,678.22,33.31,Cartão de Crédito,Pendente,4069.32,4036.01
374,64,47,3196,9,6,887.64,44.81,Paypal,Concluída,5325.84,5281.03
375,43,33,2028,7,4,377.44,41.36,Paypal,Concluída,1509.76,1468.4
376,61,11,2803,16,3,888.9,31.03,Cartão de Crédito,Concluída,2666.7,2635.67
377,17,1,2961,12,1,378.53,46.1,MBWay,Concluída,378.53,332.43
378,95,42,2291,10,9,75.04,19.58,MBWay,Concluída,675.36,655.78
379,72,11,2888,20,8,74.19,18.5,MBWay,Concluída,593.52,575.02
380,73,14,509,17,1,784.16,28.92,Cartão de Crédito,Concluída,784.16,755.24
381,46,32,220,11,5,405.6,2.1,Dinheiro,Cancelada,2028.0,2025.9
382,58,44,1549,11,9,900.4,8.24,Dinheiro,Concluída,8103.6,8095.36
383,26,6,2123,1,6,297.92,23.57,MBWay,Cancelada,1787.52,1763.95
384,35,6,7,6,8,32.15,32.82,Cartão de Crédito,Cancelada,257.2,224.38
385,12,44,2918,5,9,344.1,9.49,Paypal,Pendente,3096.9,3087.41
386,89,42,2128,10,7,33.79,15.11,Cartão de Crédito,Cancelada,236.53,221.42
387,2,50,2173,18,1,268.63,17.58,MBWay,Cancelada,268.63,251.05
388,52,24,2099,19,2,58.15,32.33,Cartão de Crédito,Concluída,116.3,83.97
389,19,26,1101,18,2,406.52,17.19,Dinheiro,Pendente,813.04,795.85
390,9,50,1696,12,2,357.68,2.81,Cartão de Crédito,Cancelada,715.36,712.55
391,55,9,2174,13,6,363.32,45.01,Dinheiro,Pendente,2179.92,2134.91
392,98,18,1157,18,4,858.59,22.54,Cartão de Crédito,Pendente,3434.36,3411.82
393,20,33,3375,20,9,692.57,8.01,Paypal,Pendente,6233.13,6225.12
394,20,33,3573,10,6,207.56,6.0,MBWay,Pendente,1245.36,1239.36
395,65,4,1445,12,3,339.09,24.42,Dinheiro,Cancelada,1017.27,992.85
396,34,14,2209,16,3,841.72,35.99,MBWay,Pendente,2525.16,2489.17
397,76,16,1002,7,3,670.76,24.8,Cartão de Crédito,Cancelada,2012.28,1987.48
398,56,11,454,15,3,92.6,35.5,Paypal,Pendente,277.8,242.3
399,7,22,2845,14,8,725.09,8.69,Dinheiro,Pendente,5800.72,5792.03
400,67,17,3394,10,5,172.54,33.86,Cartão de Crédito,Pendente,862.7,828.84
401,92,20,17,12,3,365.29,49.93,Dinheiro,Pendente,1095.87,1045.94
402,50,15,3313,1,3,813.26,45.5,MBWay,Pendente,2439.78,2394.28
403,37,25,2986,1,2,903.56,44.35,Cartão de Crédito,Cancelada,1807.12,1762.77
404,14,22,3335,3,9,32.06,25.51,Cartão de Crédito,Concluída,288.54,263.03
405,38,40,1649,13,3,302.82,1.02,MBWay,Pendente,908.46,907.44
406,14,33,541,1,9,118.66,48.4,Paypal,Concluída,1067.94,1019.54
407,52,18,657,11,6,477.88,12.38,Paypal,Concluída,2867.28,2854.9
408,55,47,1325,9,4,766.82,42.0,Dinheiro,Cancelada,3067.28,3025.28
409,90,29,2650,18,2,510.36,18.51,Cartão de Crédito,Concluída,1020.72,1002.21
410,35,13,907,18,3,335.93,12.22,Cartão de Crédito,Concluída,1007.79,995.57
411,95,16,1940,9,5,356.62,10.58,Cartão de Crédito,Pendente,1783.1,1772.52
412,48,16,918,16,2,236.8,46.38,Paypal,Cancelada,473.6,427.22
413,41,32,364,6,3,112.37,49.47,Paypal,Pendente,337.11,287.64
414,50,50,3308,13,8,205.41,45.69,Cartão de Crédito,Cancelada,1643.28,1597.59
415,10,20,1584,12,6,893.18,49.96,MBWay,Concluída,5359.08,5309.12
416,48,42,2904,15,7,992.15,28.26,MBWay,Cancelada,6945.05,6916.79
417,14,1,882,18,8,544.79,22.0,Paypal,Pendente,4358.32,4336.32
418,36,23,835,3,5,418.75,4.96,Dinheiro,Concluída,2093.75,2088.79
419,43,17,916,10,7,827.77,39.12,Dinheiro,Pendente,5794.39,5755.27
420,63,40,252,5,1,218.97,33.09,MBWay,Pendente,218.97,185.88
421,15,42,2778,15,1,188.33,34.04,Paypal,Concluída,188.33,154.29
422,86,19,1627,4,9,736.85,5.4,Paypal,Concluída,6631.65,6626.25
423,48,43,3121,19,7,407.62,23.2,Paypal,Pendente,2853.34,2830.14
424,66,3,272,1,9,909.88,45.62,Dinheiro,Pendente,8188.92,8143.3
425,51,8,1602,14,1,760.73,46.28,Paypal,Cancelada,760.73,714.45
426,44,10,100,8,3,319.31,39.22,Dinheiro,Cancelada,957.93,918.71
427,57,4,1330,2,2,196.39,13.39,Paypal,Pendente,392.78,379.39
428,84,32,653,14,6,40.48,6.08,MBWay,Concluída,242.88,236.8
429,37,40,745,17,4,801.89,42.94,MBWay,Pendente,3207.56,3164.62
430,10,43,112,5,7,298.28,7.29,Cartão de Crédito,Pendente,2087.96,2080.67
431,40,47,1381,14,8,261.96,8.18,Cartão de Crédito,Cancelada,2095.68,2087.5
432,35,12,3035,18,1,360.16,8.73,Paypal,Concluída,360.16,351.43
433,62,41,3198,11,6,840.53,16.15,MBWay,Cancelada,5043.18,5027.03
434,62,36,988,11,9,950.73,42.15,Paypal,Concluída,8556.57,8514.42
435,60,11,1265,17,6,134.91,4.0,MBWay,Concluída,809.46,805.46
436,3,40,843,20,6,610.7,13.64,Dinheiro,Pendente,3664.2,3650.56
437,69,27,285,17,7,192.2,29.65,Cartão de Crédito,Cancelada,1345.4,1315.75
438,80,49,2167,1,4,275.99,22.93,MBWay,Concluída,1103.96,1081.03
439,81,38,2065,15,6,527.44,21.99,Dinheiro,Cancelada,3164.64,3142.65
440,46,3,3115,7,2,126.19,11.13,Paypal,Pendente,252.38,241.25
441,64,46,607,15,9,166.4,24.95,MBWay,Cancelada,1497.6,1472.65
442,78,17,847,4,2,950.65,21.23,Cartão de Crédito,Pendente,1901.3,1880.07
443,27,24,2153,10,3,290.31,45.15,MBWay,Pendente,870.93,825.78
444,11,4,182,5,7,529.62,5.77,Cartão de Crédito,Pendente,3707.34,3701.57
445,8,12,2259,10,3,591.97,27.49,Paypal,Pendente,1775.91,1748.42
446,88,27,1128,16,2,925.42,30.1,Dinheiro,Pendente,1850.84,1820.74
447,85,36,1369,1,7,251.13,40.6,Dinheiro,Cancelada,1757.91,1717.31
448,27,30,910,14,1,568.0,12.21,MBWay,Pendente,568.0,555.79
449,22,45,1273,18,5,32.21,2.44,Cartão de Crédito,Pendente,161.05,158.61
450,96,9,150,1,9,84.73,6.78,Paypal,Cancelada,762.57,755.79
451,98,8,723,18,6,20.88,12.43,Paypal,Concluída,125.28,112.85
452,86,17,237,4,7,586.66,4.05,Paypal,Concluída,4106.62,4102.57
453,63,41,946,5,9,596.3,40.45,Paypal,Pendente,5366.7,5326.25
454,68,22,2150,4,4,965.84,28.76,Cartão de Crédito,Cancelada,3863.36,3834.6
455,10,14,897,10,3,62.2,32.29,Paypal,Pendente,186.6,154.31
456,54,16,406,17,8,399.19,20.94,Paypal,Pendente,3193.52,3172.58
457,84,29,3297,13,7,872.14,30.56,Cartão de Crédito,Concluída,6104.98,6074.42
458,54,13,2799,11,5,443.14,31.33,Cartão de Crédito,Pendente,2215.7,2184.37
459,96,15,3514,9,2,942.94,41.66,Paypal,Cancelada,1885.88,1844.22
460,18,25,2051,2,1,26.46,43.2,Cartão de Crédito,Cancelada,26.46,-16.74
461,47,40,2718,5,3,747.14,21.46,MBWay,Pendente,2241.42,2219.96
462,44,38,3053,20,4,605.65,15.64,Paypal,Pendente,2422.6,2406.96
463,6,7,1152,10,2,661.1,39.83,Paypal,Pendente,1322.2,1282.37
464,87,6,795,11,8,349.69,39.53,MBWay,Cancelada,2797.52,2757.99
465,70,49,3383,11,9,394.11,32.24,Dinheiro,Pendente,3546.99,3514.75
466,49,28,3164,5,3,576.78,47.61,Cartão de Crédito,Pendente,1730.34,1682.73
467,11,18,800,9,9,412.35,9.64,Paypal,Concluída,3711.15,3701.51
468,62,1,1420,10,4,330.87,18.33,MBWay,Cancelada,1323.48,1305.15
469,61,5,2565,4,4,994.96,31.28,MBWay,Concluída,3979.84,3948.56
470,56,10,2777,14,1,287.8,29.9,Dinheiro,Concluída,287.8,257.9
471,69,47,3586,12,3,602.74,17.83,MBWay,Concluída,1808.22,1790.39
472,56,46,529,18,7,220.82,40.54,Paypal,Concluída,1545.74,1505.2
473,97,17,1258,10,7,127.85,9.64,Cartão de Crédito,Concluída,894.95,885.31
474,68,23,2814,15,7,572.97,34.56,Paypal,Cancelada,4010.79,3976.23
475,46,17,2816,3,5,652.2,6.47,MBWay,Cancelada,3261.0,3254.53
476,83,33,3451,18,8,117.95,19.77,Dinheiro,Pendente,943.6,923.83
477,90,33,865,11,3,476.25,37.75,Cartão de Crédito,Cancelada,1428.75,1391.0
478,80,3,3192,4,1,340.39,44.04,Cartão de Crédito,Pendente,340.39,296.35
479,48,27,2920,5,3,507.71,40.66,MBWay,Cancelada,1523.13,1482.47
480,93,16,703,11,7,789.79,35.16,MBWay,Cancelada,5528.53,5493.37
481,16,26,1436,10,6,525.3,18.3,Cartão de Crédito,Pendente,3151.8,3133.5
482,27,37,965,13,2,529.42,15.42,Paypal,Concluída,1058.84,1043.42
483,87,33,2583,13,8,577.28,23.66,Cartão de Crédito,Concluída,4618.24,4594.58
484,27,20,1188,4,4,993.99,32.59,Paypal,Cancelada,3975.96,3943.37
485,89,33,2238,11,5,230.14,8.55,MBWay,Pendente,1150.7,1142.15
486,81,23,3558,4,3,110.42,18.72,Cartão de Crédito,Cancelada,331.26,312.54
487,41,13,331,13,1,242.84,23.05,MBWay,Concluída,242.84,219.79
488,75,28,3505,19,1,141.43,23.86,Paypal,Concluída,141.43,117.57
489,74,48,311,7,1,672.08,14.25,Cartão de Crédito,Cancelada,672.08,657.83
490,51,27,986,2,5,913.13,48.21,Paypal,Cancelada,4565.65,4517.44
491,63,5,2471,3,4,225.47,6.55,MBWay,Concluída,901.88,895.33
492,61,20,2283,4,6,17.83,26.89,Cartão de Crédito,Pendente,106.98,80.09
493,79,50,2498,1,3,82.47,46.98,Paypal,Cancelada,247.41,200.43
494,89,36,1508,13,5,650.29,22.71,Paypal,Pendente,3251.45,3228.74
495,45,8,504,19,5,675.89,13.26,Dinheiro,Cancelada,3379.45,3366.19
496,79,9,2597,18,3,512.58,27.15,Paypal,Pendente,1537.74,1510.59
497,36,1,1420,6,1,551.6,36.28,MBWay,Cancelada,551.6,515.32
498,52,12,661,17,8,936.48,23.33,Paypal,Pendente,7491.84,7468.51
499,91,41,3041,8,9,933.73,44.14,Cartão de Crédito,Pendente,8403.57,8359.43
500,54,2,592,8,2,763.95,50.0,Cartão de Crédito,Pendente,1527.9,1477.9
501,25,48,270,19,8,186.22,22.2,Dinheiro,Cancelada,1489.76,1467.56
502,37,15,1054,5,2,377.81,16.01,Dinheiro,Cancelada,755.62,739.61
503,20,36,1329,14,9,932.36,1.5,Dinheiro,Concluída,8391.24,8389.74
504,90,50,155,11,8,514.07,48.79,MBWay,Concluída,4112.56,4063.77
505,97,4,1885,2,4,175.64,42.93,Dinheiro,Concluída,702.56,659.63
506,11,23,1907,1,7,411.73,10.68,Paypal,Concluída,2882.11,2871.43
507,9,5,1561,4,4,470.37,25.39,Paypal,Concluída,1881.48,1856.09
508,42,9,933,19,6,481.23,12.01,Dinheiro,Cancelada,2887.38,2875.37
509,34,28,1416,15,8,934.31,40.29,Dinheiro,Concluída,7474.48,7434.19
510,59,20,3080,3,1,581.96,2.53,Dinheiro,Pendente,581.96,579.43
511,92,1,2477,12,2,377.93,5.09,Dinheiro,Pendente,755.86,750.77
512,80,19,1812,13,3,451.54,35.35,Cartão de Crédito,Cancelada,1354.62,1319.27
513,35,13,90,14,4,170.8,26.81,MBWay,Concluída,683.2,656.39
514,49,25,624,10,6,130.56,47.07,Dinheiro,Cancelada,783.36,736.29
515,100,35,1421,20,1,811.13,6.28,Cartão de Crédito,Concluída,811.13,804.85
516,8,12,527,12,1,879.9,23.8,Cartão de Crédito,Cancelada,879.9,856.1
517,33,17,183,9,5,941.77,39.35,MBWay,Concluída,4708.85,4669.5
518,72,16,1254,12,4,750.29,4.39,Paypal,Concluída,3001.16,2996.77
519,19,43,1306,3,8,175.53,33.58,MBWay,Concluída,1404.24,1370.66
520,9,37,2244,6,6,845.38,23.41,MBWay,Cancelada,5072.28,5048.87
521,43,41,459,11,3,12.28,22.58,Cartão de Crédito,Concluída,36.84,14.26
522,14,14,2202,4,3,660.28,13.69,Dinheiro,Pendente,1980.84,1967.15
523,31,6,2357,10,1,995.55,3.05,Dinheiro,Cancelada,995.55,992.5
524,54,42,1968,19,2,154.51,28.98,Dinheiro,Concluída,309.02,280.04
525,94,15,1330,2,2,742.79,4.69,Paypal,Cancelada,1485.58,1480.89
526,16,50,564,18,1,210.61,40.34,Dinheiro,Pendente,210.61,170.27
527,50,20,2852,14,1,977.92,38.66,Paypal,Pendente,977.92,939.26
528,32,15,1818,13,1,181.37,9.05,Dinheiro,Cancelada,181.37,172.32
529,11,28,2584,20,4,306.01,35.68,Cartão de Crédito,Cancelada,1224.04,1188.36
530,80,5,346,18,6,519.16,4.88,Paypal,Cancelada,3114.96,3110.08
531,21,6,929,4,4,63.35,38.54,Paypal,Concluída,253.4,214.86
532,33,34,2653,7,1,247.58,48.8,Paypal,Cancelada,247.58,198.78
533,6,7,2274,7,3,989.94,1.28,MBWay,Concluída,2969.82,2968.54
534,76,46,1384,4,4,259.64,13.26,Cartão de Crédito,Pendente,1038.56,1025.3
535,91,24,1011,20,5,264.48,16.49,MBWay,Pendente,1322.4,1305.91
536,43,36,225,2,5,689.1,17.39,Cartão de Crédito,Pendente,3445.5,3428.11
537,4,32,538,10,8,336.02,14.28,Paypal,Pendente,2688.16,2673.88
538,76,11,1689,1,2,958.74,47.26,MBWay,Concluída,1917.48,1870.22
539,64,1,2263,7,3,559.56,30.15,MBWay,Pendente,1678.68,1648.53
540,65,16,1766,17,5,818.66,11.36,Paypal,Concluída,4093.3,4081.94
541,50,23,589,9,7,177.59,2.11,Dinheiro,Cancelada,1243.13,1241.02
542,10,17,1906,9,9,287.57,17.56,Cartão de Crédito,Concluída,2588.13,2570.57
543,33,13,436,1,8,807.64,23.63,Cartão de Crédito,Concluída,6461.12,6437.49
544,50,2,1544,16,4,467.49,38.38,Paypal,Pendente,1869.96,1831.58
545,52,15,1034,12,3,493.15,26.53,Cartão de Crédito,Cancelada,1479.45,1452.92
546,39,34,2260,20,1,298.66,29.6,Cartão de Crédito,Concluída,298.66,269.06
547,15,48,1214,19,7,239.03,21.77,MBWay,Concluída,1673.21,1651.44
548,49,48,1271,15,9,595.87,42.2,Dinheiro,Concluída,5362.83,5320.63
549,65,31,2290,18,8,586.68,24.51,Paypal,Concluída,4693.44,4668.93
550,66,41,336,17,4,942.09,0.37,Cartão de Crédito,Concluída,3768.36,3767.99
551,5,22,3167,6,5,111.06,23.1,Dinheiro,Pendente,555.3,532.2
552,100,5,936,18,2,915.16,1.12,Paypal,Concluída,1830.32,1829.2
553,32,11,820,10,1,699.77,39.47,Paypal,Cancelada,699.77,660.3
554,84,27,3134,6,3,498.83,4.1,MBWay,Concluída,1496.49,1492.39
555,68,33,3525,7,5,839.81,38.7,Dinheiro,Cancelada,4199.05,4160.35
556,45,26,2857,13,5,168.63,48.37,MBWay,Cancelada,843.15,794.78
557,46,42,1598,13,4,610.8,40.15,Paypal,Cancelada,2443.2,2403.05
558,58,46,737,16,2,613.74,42.73,Paypal,Pendente,1227.48,1184.75
559,46,29,2703,7,9,205.08,35.96,MBWay,Concluída,1845.72,1809.76
560,53,16,2075,1,8,722.83,28.2,Dinheiro,Cancelada,5782.64,5754.44
561,20,3,3435,17,7,974.55,41.14,Cartão de Crédito,Concluída,6821.85,6780.71
562,4,12,1564,4,1,931.33,47.91,Dinheiro,Concluída,931.33,883.42
563,62,5,912,8,9,989.29,5.14,MBWay,Cancelada,8903.61,8898.47
564,32,16,3204,10,8,813.94,39.33,Cartão de Crédito,Concluída,6511.52,6472.19
565,46,26,3160,15,8,11.33,38.98,MBWay,Concluída,90.64,51.66
566,22,25,2444,2,3,21.08,2.77,Paypal,Concluída,63.24,60.47
567,45,44,577,8,8,705.06,2.52,Cartão de Crédito,Cancelada,5640.48,5637.96
568,50,13,2291,13,8,748.21,44.23,Dinheiro,Cancelada,5985.68,5941.45
569,33,40,3156,19,3,771.47,37.83,Dinheiro,Pendente,2314.41,2276.58
570,56,42,1319,5,4,754.34,32.99,MBWay,Cancelada,3017.36,2984.37
571,27,9,1308,3,4,946.69,30.61,MBWay,Concluída,3786.76,3756.15
572,55,11,3014,6,7,954.47,42.55,Dinheiro,Pendente,6681.29,6638.74
573,13,25,2232,2,4,424.96,0.62,Dinheiro,Cancelada,1699.84,1699.22
574,96,1,2624,16,1,170.98,12.79,Cartão de Crédito,Pendente,170.98,158.19
575,77,3,3180,5,1,214.01,24.67,Paypal,Pendente,214.01,189.34
576,39,44,22,6,1,497.96,45.01,Paypal,Pendente,497.96,452.95
577,58,23,1392,17,5,991.03,29.55,Dinheiro,Pendente,4955.15,4925.6
578,69,20,1665,20,1,127.81,7.99,Paypal,Pendente,127.81,119.82
579,32,35,3266,12,2,340.23,45.27,Paypal,Pendente,680.46,635.19
580,25,5,1838,20,2,611.33,47.07,Paypal,Concluída,1222.66,1175.59
581,40,11,3112,7,8,267.55,6.52,Paypal,Concluída,2140.4,2133.88
582,100,3,2580,18,8,743.2,7.64,Paypal,Pendente,5945.6,5937.96
583,27,19,1537,5,4,226.29,4.56,MBWay,Pendente,905.16,900.6
584,36,20,1679,18,4,560.75,46.89,Cartão de Crédito,Cancelada,2243.0,2196.11
585,68,5,1151,15,7,147.63,45.27,Paypal,Cancelada,1033.41,988.14
586,97,2,3464,20,3,558.11,29.21,Paypal,Pendente,1674.33,1645.12
587,33,36,2417,10,6,882.57,33.95,MBWay,Cancelada,5295.42,5261.47
588,96,13,2650,14,3,435.65,46.7,Dinheiro,Pendente,1306.95,1260.25
589,36,10,124,2,7,33.29,25.4,Dinheiro,Concluída,233.03,207.63
590,15,16,522,6,3,211.69,41.63,Dinheiro,Pendente,635.07,593.44
591,34,34,3023,2,6,759.82,21.43,Cartão de Crédito,Concluída,4558.92,4537.49
592,65,43,886,14,6,444.07,45.18,Dinheiro,Concluída,2664.42,2619.24
593,3,26,2006,11,8,456.38,23.3,Dinheiro,Pendente,3651.04,3627.74
594,69,39,1208,12,1,215.26,11.45,Cartão de Crédito,Cancelada,215.26,203.81
595,30,6,2199,19,5,649.19,46.68,Dinheiro,Cancelada,3245.95,3199.27
596,2,1,3087,1,6,468.33,46.11,Cartão de Crédito,Concluída,2809.98,2763.87
597,32,14,1254,7,4,390.83,44.96,Dinheiro,Cancelada,1563.32,1518.36
598,77,38,1524,3,3,173.79,3.43,Dinheiro,Pendente,521.37,517.94
599,69,26,3468,3,6,505.14,27.79,Paypal,Concluída,3030.84,3003.05
600,60,3,2576,13,2,184.0,30.02,Dinheiro,Cancelada,368.0,337.98
601,99,41,1252,16,8,740.57,13.52,Paypal,Concluída,5924.56,5911.04
602,52,8,3066,15,4,500.61,26.57,Paypal,Concluída,2002.44,1975.87
603,6,41,1204,9,1,650.06,0.91,MBWay,Concluída,650.06,649.15
604,14,14,1999,10,3,182.26,48.79,Cartão de Crédito,Concluída,546.78,497.99
605,3,42,3200,13,8,985.46,4.7,Cartão de Crédito,Concluída,7883.68,7878.98
606,5,1,2779,15,2,726.81,1.19,Cartão de Crédito,Cancelada,1453.62,1452.43
607,19,20,997,12,2,445.18,3.91,MBWay,Concluída,890.36,886.45
608,63,50,3029,18,4,843.31,37.54,Dinheiro,Cancelada,3373.24,3335.7
609,66,45,738,20,6,159.96,6.59,Paypal,Pendente,959.76,953.17
610,77,22,3594,17,9,969.24,39.79,MBWay,Pendente,8723.16,8683.37
611,49,42,1913,3,1,961.79,26.63,Paypal,Concluída,961.79,935.16
612,2,5,960,18,6,139.67,45.43,MBWay,Cancelada,838.02,792.59
613,41,29,820,2,1,720.7,33.06,MBWay,Pendente,720.7,687.64
614,2,31,417,13,8,767.23,21.64,Cartão de Crédito,Cancelada,6137.84,6116.2
615,42,23,3322,10,8,888.65,2.4,Paypal,Cancelada,7109.2,7106.8
616,5,44,2997,5,6,67.0,7.98,Dinheiro,Cancelada,402.0,394.02
617,69,26,1252,11,5,637.76,29.07,Cartão de Crédito,Pendente,3188.8,3159.73
618,1,18,2105,4,4,451.96,41.8,MBWay,Cancelada,1807.84,1766.04
619,60,12,338,7,5,728.76,48.61,Paypal,Concluída,3643.8,3595.19
620,71,32,2600,8,4,922.82,25.31,MBWay,Concluída,3691.28,3665.97
621,36,20,695,2,7,920.14,17.86,Dinheiro,Pendente,6440.98,6423.12
622,51,21,1643,13,2,732.56,43.58,MBWay,Pendente,1465.12,1421.54
623,74,44,441,12,7,88.22,32.16,MBWay,Concluída,617.54,585.38
624,83,28,669,17,1,497.93,3.59,Cartão de Crédito,Cancelada,497.93,494.34
625,61,31,2470,19,7,83.01,29.2,Dinheiro,Concluída,581.07,551.87
626,97,10,2626,6,5,244.66,30.26,Dinheiro,Pendente,1223.3,1193.04
627,35,14,1097,1,6,194.59,27.06,Paypal,Cancelada,1167.54,1140.48
628,92,15,3366,10,2,576.21,14.93,Dinheiro,Cancelada,1152.42,1137.49
629,52,38,2815,10,6,710.13,1.84,MBWay,Cancelada,4260.78,4258.94
630,13,41,2185,11,4,99.14,45.79,MBWay,Cancelada,396.56,350.77
631,38,5,3001,15,5,965.3,27.37,Dinheiro,Cancelada,4826.5,4799.13
632,80,40,2589,20,2,112.98,10.84,Dinheiro,Pendente,225.96,215.12
633,97,12,2950,5,6,897.19,6.1,Cartão de Crédito,Pendente,5383.14,5377.04
634,38,6,641,10,6,250.26,13.18,Dinheiro,Concluída,1501.56,1488.38
635,33,28,3101,10,7,413.53,20.93,Paypal,Concluída,2894.71,2873.78
636,22,44,1076,10,5,343.16,10.13,Cartão de Crédito,Cancelada,1715.8,1705.67
637,26,15,3281,12,9,767.38,16.9,Cartão de Crédito,Concluída,6906.42,6889.52
638,16,30,2916,15,4,926.01,4.65,MBWay,Pendente,3704.04,3699.39
639,8,48,3400,13,3,203.92,9.14,Cartão de Crédito,Cancelada,611.76,602.62
640,91,30,2201,2,3,233.64,31.78,Paypal,Concluída,700.92,669.14
641,87,21,3627,1,2,95.51,1.3,Dinheiro,Cancelada,191.02,189.72
642,17,20,2350,13,6,463.89,38.61,Cartão de Crédito,Concluída,2783.34,2744.73
643,74,35,315,10,2,474.68,35.93,Cartão de Crédito,Pendente,949.36,913.43
644,92,31,1625,1,1,304.92,46.12,Paypal,Cancelada,304.92,258.8
645,77,43,469,3,7,45.81,9.77,Cartão de Crédito,Cancelada,320.67,310.9
646,77,1,950,13,2,171.92,3.76,Dinheiro,Cancelada,343.84,340.08
647,25,27,1125,18,3,99.93,18.01,Cartão de Crédito,Concluída,299.79,281.78
648,76,40,2246,2,5,647.55,47.44,Paypal,Pendente,3237.75,3190.31
649,71,48,2989,18,1,365.59,15.83,Paypal,Pendente,365.59,349.76
650,90,3,2913,16,2,480.91,3.44,MBWay,Concluída,961.82,958.38
651,2,28,1076,20,9,832.47,17.74,Cartão de Crédito,Concluída,7492.23,7474.49
652,83,7,2989,16,8,363.51,30.9,Paypal,Pendente,2908.08,2877.18
653,56,8,1739,9,1,915.59,37.89,Dinheiro,Concluída,915.59,877.7
654,38,34,2820,3,7,987.46,38.75,Cartão de Crédito,Pendente,6912.22,6873.47
655,58,7,3507,14,5,700.91,14.41,Dinheiro,Pendente,3504.55,3490.14
656,25,23,2704,15,7,145.32,41.5,MBWay,Concluída,1017.24,975.74
657,65,38,2115,5,3,840.53,34.22,Cartão de Crédito,Concluída,2521.59,2487.37
